id;timestamp;value;meter_port_id;created;last_modified
83087803;2015-09-20 13:12:30.061+02;136807000;28;2015-09-20 13:12:30.12844+02;2015-09-20 13:12:30.128479+02
83087831;2015-09-20 13:12:46.339+02;-5668000;25;2015-09-20 13:12:46.414048+02;2015-09-20 13:12:46.414082+02
83087837;2015-09-20 13:12:50.037+02;7000;29;2015-09-20 13:12:50.110985+02;2015-09-20 13:12:50.111016+02
83087917;2015-09-20 13:13:03+02;236682;1288;2015-09-20 13:13:37.889389+02;2015-09-20 13:13:37.889423+02
83087919;2015-09-20 13:13:04+02;243500;1287;2015-09-20 13:13:38.615316+02;2015-09-20 13:13:38.615347+02
83087867;2015-09-20 13:13:06.342+02;-5666000;25;2015-09-20 13:13:06.432047+02;2015-09-20 13:13:06.432099+02
83087868;2015-09-20 13:13:10.036+02;136807000;28;2015-09-20 13:13:10.074885+02;2015-09-20 13:13:10.074919+02
83087883;2015-09-20 13:13:18.737+02;24000;31;2015-09-20 13:13:18.819718+02;2015-09-20 13:13:18.819753+02
83087882;2015-09-20 13:13:18.737+02;30209000;30;2015-09-20 13:13:18.774591+02;2015-09-20 13:13:18.774622+02
83087931;2015-09-20 13:13:46.352+02;-5648000;25;2015-09-20 13:13:46.444599+02;2015-09-20 13:13:46.444633+02
83087930;2015-09-20 13:13:46.352+02;46419387000;24;2015-09-20 13:13:46.392162+02;2015-09-20 13:13:46.392198+02
83087937;2015-09-20 13:13:50.042+02;6000;29;2015-09-20 13:13:50.112261+02;2015-09-20 13:13:50.112311+02
83087950;2015-09-20 13:13:58.729+02;24000;31;2015-09-20 13:13:58.844557+02;2015-09-20 13:13:58.844589+02
83087949;2015-09-20 13:13:58.729+02;30209000;30;2015-09-20 13:13:58.772748+02;2015-09-20 13:13:58.77278+02
83087967;2015-09-20 13:14:06.348+02;-5419000;25;2015-09-20 13:14:06.437075+02;2015-09-20 13:14:06.437112+02
83087966;2015-09-20 13:14:06.348+02;46419387000;24;2015-09-20 13:14:06.391394+02;2015-09-20 13:14:06.391443+02
83087968;2015-09-20 13:14:10.039+02;136807000;28;2015-09-20 13:14:10.080422+02;2015-09-20 13:14:10.080455+02
83087982;2015-09-20 13:14:18.726+02;24000;31;2015-09-20 13:14:18.798093+02;2015-09-20 13:14:18.798125+02
83088002;2015-09-20 13:14:30.046+02;136807000;28;2015-09-20 13:14:30.085622+02;2015-09-20 13:14:30.085655+02
83088019;2015-09-20 13:14:38.733+02;30209000;30;2015-09-20 13:14:38.7719+02;2015-09-20 13:14:38.771938+02
83088030;2015-09-20 13:14:46.333+02;-5613000;25;2015-09-20 13:14:46.401763+02;2015-09-20 13:14:46.401796+02
83088037;2015-09-20 13:14:50.043+02;7000;29;2015-09-20 13:14:50.115541+02;2015-09-20 13:14:50.115582+02
83088050;2015-09-20 13:14:58.736+02;24000;31;2015-09-20 13:14:58.866185+02;2015-09-20 13:14:58.866219+02
83088066;2015-09-20 13:15:06.329+02;-5606000;25;2015-09-20 13:15:06.400218+02;2015-09-20 13:15:06.400285+02
83088068;2015-09-20 13:15:10.048+02;136807000;28;2015-09-20 13:15:10.086294+02;2015-09-20 13:15:10.086346+02
83088082;2015-09-20 13:15:18.727+02;24000;31;2015-09-20 13:15:18.814182+02;2015-09-20 13:15:18.814218+02
83088081;2015-09-20 13:15:18.727+02;30209000;30;2015-09-20 13:15:18.769367+02;2015-09-20 13:15:18.7694+02
83088096;2015-09-20 13:15:26.336+02;46419387000;24;2015-09-20 13:15:26.373896+02;2015-09-20 13:15:26.373932+02
83088102;2015-09-20 13:15:30.049+02;136807000;28;2015-09-20 13:15:30.087472+02;2015-09-20 13:15:30.087504+02
83088119;2015-09-20 13:15:38.734+02;30209000;30;2015-09-20 13:15:38.800777+02;2015-09-20 13:15:38.800809+02
83088130;2015-09-20 13:15:46.355+02;-5210000;25;2015-09-20 13:15:46.427392+02;2015-09-20 13:15:46.427423+02
83088166;2015-09-20 13:16:06.35+02;-5318000;25;2015-09-20 13:16:06.42281+02;2015-09-20 13:16:06.422845+02
83088168;2015-09-20 13:16:10.041+02;6000;29;2015-09-20 13:16:10.114492+02;2015-09-20 13:16:10.114525+02
83088181;2015-09-20 13:16:18.728+02;24000;31;2015-09-20 13:16:18.800708+02;2015-09-20 13:16:18.800741+02
83088196;2015-09-20 13:16:26.337+02;46419388000;24;2015-09-20 13:16:26.375583+02;2015-09-20 13:16:26.375642+02
83088202;2015-09-20 13:16:30.048+02;7000;29;2015-09-20 13:16:30.121612+02;2015-09-20 13:16:30.12174+02
83088219;2015-09-20 13:16:38.737+02;24000;31;2015-09-20 13:16:38.808549+02;2015-09-20 13:16:38.808581+02
83088249;2015-09-20 13:16:58.736+02;24000;31;2015-09-20 13:16:58.819497+02;2015-09-20 13:16:58.819529+02
83088268;2015-09-20 13:17:10.045+02;7000;29;2015-09-20 13:17:10.121455+02;2015-09-20 13:17:10.121489+02
83088281;2015-09-20 13:17:18.741+02;24000;31;2015-09-20 13:17:18.812656+02;2015-09-20 13:17:18.812689+02
83088296;2015-09-20 13:17:26.344+02;-5587000;25;2015-09-20 13:17:26.427462+02;2015-09-20 13:17:26.427496+02
83088295;2015-09-20 13:17:26.344+02;46419388000;24;2015-09-20 13:17:26.383939+02;2015-09-20 13:17:26.383972+02
83088302;2015-09-20 13:17:30.046+02;7000;29;2015-09-20 13:17:30.123255+02;2015-09-20 13:17:30.123288+02
83088348;2015-09-20 13:17:58.728+02;30209000;30;2015-09-20 13:17:58.799835+02;2015-09-20 13:17:58.799867+02
83088365;2015-09-20 13:18:06.347+02;46419388000;24;2015-09-20 13:18:06.385629+02;2015-09-20 13:18:06.385662+02
83088368;2015-09-20 13:18:10.046+02;7000;29;2015-09-20 13:18:10.126364+02;2015-09-20 13:18:10.126397+02
83088381;2015-09-20 13:18:18.753+02;25000;31;2015-09-20 13:18:18.829527+02;2015-09-20 13:18:18.829562+02
83088395;2015-09-20 13:18:26.344+02;-5196000;25;2015-09-20 13:18:26.413883+02;2015-09-20 13:18:26.413914+02
83088402;2015-09-20 13:18:30.047+02;136807000;28;2015-09-20 13:18:30.123248+02;2015-09-20 13:18:30.123279+02
83088419;2015-09-20 13:18:38.747+02;24000;31;2015-09-20 13:18:38.827694+02;2015-09-20 13:18:38.827726+02
83088418;2015-09-20 13:18:38.747+02;30209000;30;2015-09-20 13:18:38.785474+02;2015-09-20 13:18:38.785507+02
83088479;2015-09-20 13:18:39+02;50050;1292;2015-09-20 13:19:18.238508+02;2015-09-20 13:19:18.238542+02
83088477;2015-09-20 13:18:39+02;167;1285;2015-09-20 13:19:17.833938+02;2015-09-20 13:19:17.833969+02
83088429;2015-09-20 13:18:46.345+02;46419389000;24;2015-09-20 13:18:46.383869+02;2015-09-20 13:18:46.383902+02
83088465;2015-09-20 13:19:06.342+02;-5215000;25;2015-09-20 13:19:06.418845+02;2015-09-20 13:19:06.418879+02
83088468;2015-09-20 13:19:10.055+02;6000;29;2015-09-20 13:19:10.12759+02;2015-09-20 13:19:10.127637+02
83088481;2015-09-20 13:19:18.75+02;24000;31;2015-09-20 13:19:18.859863+02;2015-09-20 13:19:18.859895+02
83088495;2015-09-20 13:19:26.347+02;-2853000;25;2015-09-20 13:19:26.45741+02;2015-09-20 13:19:26.457447+02
83088518;2015-09-20 13:19:38.742+02;24000;31;2015-09-20 13:19:38.813821+02;2015-09-20 13:19:38.813853+02
83088529;2015-09-20 13:19:46.346+02;46419389000;24;2015-09-20 13:19:46.385032+02;2015-09-20 13:19:46.385064+02
83088536;2015-09-20 13:19:50.045+02;136808000;28;2015-09-20 13:19:50.083562+02;2015-09-20 13:19:50.083594+02
83088547;2015-09-20 13:19:58.734+02;30209000;30;2015-09-20 13:19:58.791537+02;2015-09-20 13:19:58.79157+02
83088565;2015-09-20 13:20:06.354+02;-2736000;25;2015-09-20 13:20:06.43522+02;2015-09-20 13:20:06.435254+02
83088629;2015-09-20 13:20:46.349+02;-2631000;25;2015-09-20 13:20:46.431278+02;2015-09-20 13:20:46.431332+02
83088628;2015-09-20 13:20:46.349+02;46419389000;24;2015-09-20 13:20:46.387248+02;2015-09-20 13:20:46.38728+02
83088636;2015-09-20 13:20:50.046+02;136808000;28;2015-09-20 13:20:50.086278+02;2015-09-20 13:20:50.08631+02
83088647;2015-09-20 13:20:58.735+02;30209000;30;2015-09-20 13:20:58.798001+02;2015-09-20 13:20:58.798032+02
83088665;2015-09-20 13:21:06.35+02;-2190000;25;2015-09-20 13:21:06.44749+02;2015-09-20 13:21:06.447524+02
83088701;2015-09-20 13:21:30.055+02;6000;29;2015-09-20 13:21:30.144584+02;2015-09-20 13:21:30.144618+02
83088700;2015-09-20 13:21:30.055+02;136808000;28;2015-09-20 13:21:30.101226+02;2015-09-20 13:21:30.101262+02
83088728;2015-09-20 13:21:46.354+02;46419390000;24;2015-09-20 13:21:46.410558+02;2015-09-20 13:21:46.410589+02
83088736;2015-09-20 13:21:50.053+02;136808000;28;2015-09-20 13:21:50.090921+02;2015-09-20 13:21:50.090954+02
83088748;2015-09-20 13:21:58.74+02;24000;31;2015-09-20 13:21:58.865591+02;2015-09-20 13:21:58.865626+02
83088746;2015-09-20 13:21:58.74+02;30209000;30;2015-09-20 13:21:58.77787+02;2015-09-20 13:21:58.777903+02
83088800;2015-09-20 13:22:30.054+02;6000;29;2015-09-20 13:22:30.126083+02;2015-09-20 13:22:30.126117+02
83088828;2015-09-20 13:22:46.353+02;-1765000;25;2015-09-20 13:22:46.426963+02;2015-09-20 13:22:46.426997+02
83088836;2015-09-20 13:22:50.053+02;136808000;28;2015-09-20 13:22:50.094941+02;2015-09-20 13:22:50.094997+02
83088848;2015-09-20 13:22:58.74+02;24000;31;2015-09-20 13:22:58.869324+02;2015-09-20 13:22:58.869421+02
83088846;2015-09-20 13:22:58.74+02;30209000;30;2015-09-20 13:22:58.784333+02;2015-09-20 13:22:58.784422+02
83088921;2015-09-20 13:23:05+02;4294966298;1289;2015-09-20 13:23:43.416666+02;2015-09-20 13:23:43.416697+02
83088864;2015-09-20 13:23:06.424+02;46419390000;24;2015-09-20 13:23:06.471541+02;2015-09-20 13:23:06.471576+02
83088880;2015-09-20 13:23:18.741+02;30209000;30;2015-09-20 13:23:18.782933+02;2015-09-20 13:23:18.782995+02
83088934;2015-09-20 13:23:49.576+02;21930;289;2015-09-20 13:23:49.614203+02;2015-09-20 13:23:49.614234+02
83088936;2015-09-20 13:23:50.058+02;6000;29;2015-09-20 13:23:50.140865+02;2015-09-20 13:23:50.140897+02
83088935;2015-09-20 13:23:50.058+02;136808000;28;2015-09-20 13:23:50.096765+02;2015-09-20 13:23:50.096796+02
83088948;2015-09-20 13:23:58.735+02;25000;31;2015-09-20 13:23:58.890607+02;2015-09-20 13:23:58.890641+02
83088946;2015-09-20 13:23:58.735+02;30210000;30;2015-09-20 13:23:58.797848+02;2015-09-20 13:23:58.79788+02
83088963;2015-09-20 13:24:06.354+02;46419391000;24;2015-09-20 13:24:06.392219+02;2015-09-20 13:24:06.392252+02
83089002;2015-09-20 13:24:33.358+02;136808000;28;2015-09-20 13:24:33.3967+02;2015-09-20 13:24:33.396731+02
83089028;2015-09-20 13:24:46.44+02;46419393000;24;2015-09-20 13:24:46.508376+02;2015-09-20 13:24:46.508411+02
83089034;2015-09-20 13:24:50.057+02;6000;29;2015-09-20 13:24:50.141511+02;2015-09-20 13:24:50.141544+02
83089033;2015-09-20 13:24:50.057+02;136808000;28;2015-09-20 13:24:50.096207+02;2015-09-20 13:24:50.09624+02
83089047;2015-09-20 13:24:58.74+02;24000;31;2015-09-20 13:24:58.863998+02;2015-09-20 13:24:58.864031+02
83089063;2015-09-20 13:25:06.359+02;46419393000;24;2015-09-20 13:25:06.406545+02;2015-09-20 13:25:06.406581+02
83089079;2015-09-20 13:25:18.744+02;30210000;30;2015-09-20 13:25:18.790857+02;2015-09-20 13:25:18.790891+02
83089127;2015-09-20 13:25:46.353+02;46419395000;24;2015-09-20 13:25:46.39383+02;2015-09-20 13:25:46.393864+02
83089134;2015-09-20 13:25:50.054+02;6000;29;2015-09-20 13:25:50.146294+02;2015-09-20 13:25:50.146329+02
83089133;2015-09-20 13:25:50.054+02;136808000;28;2015-09-20 13:25:50.100005+02;2015-09-20 13:25:50.100061+02
83089146;2015-09-20 13:25:58.741+02;24000;31;2015-09-20 13:25:58.838546+02;2015-09-20 13:25:58.838579+02
83089179;2015-09-20 13:26:18.738+02;24000;31;2015-09-20 13:26:18.810287+02;2015-09-20 13:26:18.810343+02
83089194;2015-09-20 13:26:26.367+02;46419395000;24;2015-09-20 13:26:26.407284+02;2015-09-20 13:26:26.407318+02
83089198;2015-09-20 13:26:30.055+02;136808000;28;2015-09-20 13:26:30.094663+02;2015-09-20 13:26:30.094697+02
83089228;2015-09-20 13:26:46.452+02;46419396000;24;2015-09-20 13:26:46.540749+02;2015-09-20 13:26:46.540783+02
83089233;2015-09-20 13:26:50.052+02;6000;29;2015-09-20 13:26:50.126334+02;2015-09-20 13:26:50.126368+02
83089245;2015-09-20 13:26:58.741+02;30210000;30;2015-09-20 13:26:58.783804+02;2015-09-20 13:26:58.783836+02
83089279;2015-09-20 13:27:18.741+02;25000;31;2015-09-20 13:27:18.821476+02;2015-09-20 13:27:18.821508+02
83089278;2015-09-20 13:27:18.741+02;30210000;30;2015-09-20 13:27:18.777904+02;2015-09-20 13:27:18.777936+02
83089294;2015-09-20 13:27:26.36+02;-2061000;25;2015-09-20 13:27:26.441904+02;2015-09-20 13:27:26.441937+02
83089293;2015-09-20 13:27:26.36+02;46419396000;24;2015-09-20 13:27:26.398352+02;2015-09-20 13:27:26.398385+02
83089298;2015-09-20 13:27:30.058+02;136808000;28;2015-09-20 13:27:30.101525+02;2015-09-20 13:27:30.101578+02
83089327;2015-09-20 13:27:46.366+02;-2018000;25;2015-09-20 13:27:46.502465+02;2015-09-20 13:27:46.502498+02
83089333;2015-09-20 13:27:50.055+02;7000;29;2015-09-20 13:27:50.148509+02;2015-09-20 13:27:50.148544+02
83089332;2015-09-20 13:27:50.055+02;136808000;28;2015-09-20 13:27:50.100821+02;2015-09-20 13:27:50.100856+02
83089346;2015-09-20 13:27:58.753+02;24000;31;2015-09-20 13:27:58.882405+02;2015-09-20 13:27:58.882451+02
83089345;2015-09-20 13:27:58.753+02;30210000;30;2015-09-20 13:27:58.800344+02;2015-09-20 13:27:58.800401+02
83089379;2015-09-20 13:28:18.743+02;24000;31;2015-09-20 13:28:18.849045+02;2015-09-20 13:28:18.849076+02
83089378;2015-09-20 13:28:18.743+02;30210000;30;2015-09-20 13:28:18.807864+02;2015-09-20 13:28:18.807898+02
83089393;2015-09-20 13:28:26.352+02;-1690000;25;2015-09-20 13:28:26.423298+02;2015-09-20 13:28:26.423329+02
83089398;2015-09-20 13:28:30.059+02;136808000;28;2015-09-20 13:28:30.099154+02;2015-09-20 13:28:30.099188+02
83089433;2015-09-20 13:28:50.066+02;7000;29;2015-09-20 13:28:50.150091+02;2015-09-20 13:28:50.150123+02
83089432;2015-09-20 13:28:50.066+02;136808000;28;2015-09-20 13:28:50.104639+02;2015-09-20 13:28:50.104692+02
83089446;2015-09-20 13:28:58.746+02;24000;31;2015-09-20 13:28:58.88591+02;2015-09-20 13:28:58.885944+02
83089445;2015-09-20 13:28:58.746+02;30210000;30;2015-09-20 13:28:58.809766+02;2015-09-20 13:28:58.809801+02
83089484;2015-09-20 13:29:22.045+02;30210000;30;2015-09-20 13:29:22.082208+02;2015-09-20 13:29:22.08224+02
83089494;2015-09-20 13:29:26.463+02;46419398000;24;2015-09-20 13:29:26.539107+02;2015-09-20 13:29:26.539138+02
83089498;2015-09-20 13:29:30.066+02;136808000;28;2015-09-20 13:29:30.104482+02;2015-09-20 13:29:30.104515+02
83089532;2015-09-20 13:29:50.063+02;7000;29;2015-09-20 13:29:50.134593+02;2015-09-20 13:29:50.134638+02
83089544;2015-09-20 13:29:58.748+02;30210000;30;2015-09-20 13:29:58.799739+02;2015-09-20 13:29:58.799773+02
83089598;2015-09-20 13:30:30.065+02;6000;29;2015-09-20 13:30:30.145823+02;2015-09-20 13:30:30.145855+02
83089597;2015-09-20 13:30:30.065+02;136808000;28;2015-09-20 13:30:30.103966+02;2015-09-20 13:30:30.103998+02
83089617;2015-09-20 13:30:38.744+02;30210000;30;2015-09-20 13:30:38.783439+02;2015-09-20 13:30:38.783472+02
83089626;2015-09-20 13:30:46.361+02;46419410000;24;2015-09-20 13:30:46.405519+02;2015-09-20 13:30:46.405574+02
83089632;2015-09-20 13:30:50.061+02;6000;29;2015-09-20 13:30:50.135181+02;2015-09-20 13:30:50.135213+02
83089645;2015-09-20 13:30:58.749+02;24000;31;2015-09-20 13:30:58.874102+02;2015-09-20 13:30:58.874135+02
83089662;2015-09-20 13:31:06.368+02;46419410000;24;2015-09-20 13:31:06.405831+02;2015-09-20 13:31:06.405865+02
83089692;2015-09-20 13:31:26.359+02;46419410000;24;2015-09-20 13:31:26.405254+02;2015-09-20 13:31:26.40529+02
83089697;2015-09-20 13:31:30.065+02;7000;29;2015-09-20 13:31:30.136636+02;2015-09-20 13:31:30.136681+02
83089717;2015-09-20 13:31:38.747+02;24000;31;2015-09-20 13:31:38.833333+02;2015-09-20 13:31:38.833364+02
83089716;2015-09-20 13:31:38.747+02;30210000;30;2015-09-20 13:31:38.786823+02;2015-09-20 13:31:38.786856+02
83089726;2015-09-20 13:31:46.368+02;46419410000;24;2015-09-20 13:31:46.405602+02;2015-09-20 13:31:46.405636+02
83089745;2015-09-20 13:31:58.743+02;24000;31;2015-09-20 13:31:58.876342+02;2015-09-20 13:31:58.876422+02
83089762;2015-09-20 13:32:06.37+02;46419410000;24;2015-09-20 13:32:06.409932+02;2015-09-20 13:32:06.409967+02
83089792;2015-09-20 13:32:26.362+02;-2449000;25;2015-09-20 13:32:26.433+02;2015-09-20 13:32:26.433031+02
83089797;2015-09-20 13:32:30.07+02;7000;29;2015-09-20 13:32:30.145592+02;2015-09-20 13:32:30.145625+02
83089816;2015-09-20 13:32:38.755+02;25000;31;2015-09-20 13:32:38.836932+02;2015-09-20 13:32:38.83702+02
83089815;2015-09-20 13:32:38.755+02;30210000;30;2015-09-20 13:32:38.793552+02;2015-09-20 13:32:38.793584+02
83089826;2015-09-20 13:32:46.369+02;46419411000;24;2015-09-20 13:32:46.411651+02;2015-09-20 13:32:46.411685+02
83089832;2015-09-20 13:32:50.065+02;6000;29;2015-09-20 13:32:50.150182+02;2015-09-20 13:32:50.150214+02
83089831;2015-09-20 13:32:50.065+02;136808000;28;2015-09-20 13:32:50.102354+02;2015-09-20 13:32:50.102385+02
83089845;2015-09-20 13:32:58.744+02;24000;31;2015-09-20 13:32:58.885597+02;2015-09-20 13:32:58.885628+02
83089843;2015-09-20 13:32:58.744+02;30210000;30;2015-09-20 13:32:58.808443+02;2015-09-20 13:32:58.808475+02
83089919;2015-09-20 13:33:05+02;2803000;1293;2015-09-20 13:33:41.863861+02;2015-09-20 13:33:41.863895+02
83089862;2015-09-20 13:33:06.356+02;-2637000;25;2015-09-20 13:33:06.440345+02;2015-09-20 13:33:06.440411+02
83089861;2015-09-20 13:33:06.356+02;46419411000;24;2015-09-20 13:33:06.395733+02;2015-09-20 13:33:06.395766+02
83089892;2015-09-20 13:33:26.354+02;-2770000;25;2015-09-20 13:33:26.442381+02;2015-09-20 13:33:26.442416+02
83089891;2015-09-20 13:33:26.354+02;46419411000;24;2015-09-20 13:33:26.395423+02;2015-09-20 13:33:26.395457+02
83089915;2015-09-20 13:33:38.754+02;30210000;30;2015-09-20 13:33:38.818735+02;2015-09-20 13:33:38.818767+02
83089926;2015-09-20 13:33:46.431+02;46419411000;24;2015-09-20 13:33:46.474486+02;2015-09-20 13:33:46.474521+02
83089931;2015-09-20 13:33:50.07+02;136808000;28;2015-09-20 13:33:50.106065+02;2015-09-20 13:33:50.106108+02
83089962;2015-09-20 13:34:06.36+02;-4673000;25;2015-09-20 13:34:06.44286+02;2015-09-20 13:34:06.442893+02
83089961;2015-09-20 13:34:06.36+02;46419411000;24;2015-09-20 13:34:06.398127+02;2015-09-20 13:34:06.39816+02
83089992;2015-09-20 13:34:26.365+02;-3109000;25;2015-09-20 13:34:26.452561+02;2015-09-20 13:34:26.452597+02
83089991;2015-09-20 13:34:26.365+02;46419411000;24;2015-09-20 13:34:26.404969+02;2015-09-20 13:34:26.405002+02
83090015;2015-09-20 13:34:38.753+02;24000;31;2015-09-20 13:34:38.841797+02;2015-09-20 13:34:38.84183+02
83090014;2015-09-20 13:34:38.753+02;30210000;30;2015-09-20 13:34:38.794786+02;2015-09-20 13:34:38.79482+02
83090031;2015-09-20 13:34:50.079+02;136808000;28;2015-09-20 13:34:50.118964+02;2015-09-20 13:34:50.118998+02
83090042;2015-09-20 13:34:58.75+02;30210000;30;2015-09-20 13:34:58.827109+02;2015-09-20 13:34:58.827143+02
83090062;2015-09-20 13:35:06.367+02;-2705000;25;2015-09-20 13:35:06.452421+02;2015-09-20 13:35:06.452458+02
83090061;2015-09-20 13:35:06.367+02;46419411000;24;2015-09-20 13:35:06.40721+02;2015-09-20 13:35:06.407272+02
83090077;2015-09-20 13:35:18.751+02;30210000;30;2015-09-20 13:35:18.790328+02;2015-09-20 13:35:18.79036+02
83090091;2015-09-20 13:35:26.36+02;-2295000;25;2015-09-20 13:35:26.447769+02;2015-09-20 13:35:26.447802+02
83090090;2015-09-20 13:35:26.36+02;46419411000;24;2015-09-20 13:35:26.402763+02;2015-09-20 13:35:26.402812+02
83090114;2015-09-20 13:35:38.748+02;24000;31;2015-09-20 13:35:38.857004+02;2015-09-20 13:35:38.85704+02
83090113;2015-09-20 13:35:38.748+02;30210000;30;2015-09-20 13:35:38.786015+02;2015-09-20 13:35:38.786046+02
83090125;2015-09-20 13:35:46.369+02;46419412000;24;2015-09-20 13:35:46.409909+02;2015-09-20 13:35:46.409943+02
83090131;2015-09-20 13:35:50.07+02;6000;29;2015-09-20 13:35:50.14682+02;2015-09-20 13:35:50.146853+02
83090161;2015-09-20 13:36:06.364+02;-2287000;25;2015-09-20 13:36:06.438732+02;2015-09-20 13:36:06.438776+02
83090177;2015-09-20 13:36:18.752+02;30210000;30;2015-09-20 13:36:18.790132+02;2015-09-20 13:36:18.790164+02
83090190;2015-09-20 13:36:26.361+02;-2270000;25;2015-09-20 13:36:26.453799+02;2015-09-20 13:36:26.453835+02
83090189;2015-09-20 13:36:26.361+02;46419412000;24;2015-09-20 13:36:26.402023+02;2015-09-20 13:36:26.402058+02
83090213;2015-09-20 13:36:38.767+02;30210000;30;2015-09-20 13:36:38.808128+02;2015-09-20 13:36:38.80816+02
83090225;2015-09-20 13:36:46.369+02;46419412000;24;2015-09-20 13:36:46.409336+02;2015-09-20 13:36:46.409369+02
83090231;2015-09-20 13:36:50.066+02;7000;29;2015-09-20 13:36:50.148169+02;2015-09-20 13:36:50.148202+02
83090230;2015-09-20 13:36:50.066+02;136809000;28;2015-09-20 13:36:50.105812+02;2015-09-20 13:36:50.105844+02
83090242;2015-09-20 13:36:58.76+02;24000;31;2015-09-20 13:36:58.875718+02;2015-09-20 13:36:58.875751+02
83090307;2015-09-20 13:37:02+02;586;1291;2015-09-20 13:37:37.853799+02;2015-09-20 13:37:37.853831+02
83090261;2015-09-20 13:37:06.368+02;-2693000;25;2015-09-20 13:37:06.453333+02;2015-09-20 13:37:06.453391+02
83090260;2015-09-20 13:37:06.368+02;46419412000;24;2015-09-20 13:37:06.408073+02;2015-09-20 13:37:06.40811+02
83090267;2015-09-20 13:37:10.069+02;136809000;28;2015-09-20 13:37:10.109603+02;2015-09-20 13:37:10.109637+02
83090277;2015-09-20 13:37:18.748+02;24000;31;2015-09-20 13:37:18.821886+02;2015-09-20 13:37:18.82192+02
83090289;2015-09-20 13:37:26.367+02;46419412000;24;2015-09-20 13:37:26.405986+02;2015-09-20 13:37:26.406017+02
83090325;2015-09-20 13:37:46.374+02;46419412000;24;2015-09-20 13:37:46.413836+02;2015-09-20 13:37:46.413875+02
83090331;2015-09-20 13:37:50.073+02;6000;29;2015-09-20 13:37:50.154122+02;2015-09-20 13:37:50.154154+02
83090330;2015-09-20 13:37:50.073+02;136809000;28;2015-09-20 13:37:50.110904+02;2015-09-20 13:37:50.110936+02
83090341;2015-09-20 13:37:58.753+02;30210000;30;2015-09-20 13:37:58.791824+02;2015-09-20 13:37:58.791856+02
83090360;2015-09-20 13:38:06.361+02;-3649000;25;2015-09-20 13:38:06.439386+02;2015-09-20 13:38:06.439423+02
83090367;2015-09-20 13:38:10.07+02;7000;29;2015-09-20 13:38:10.143557+02;2015-09-20 13:38:10.143589+02
83090389;2015-09-20 13:38:26.369+02;46419412000;24;2015-09-20 13:38:26.407904+02;2015-09-20 13:38:26.407936+02
83090412;2015-09-20 13:38:38.774+02;24000;31;2015-09-20 13:38:38.858586+02;2015-09-20 13:38:38.858619+02
83090411;2015-09-20 13:38:38.774+02;30210000;30;2015-09-20 13:38:38.8146+02;2015-09-20 13:38:38.814634+02
83090425;2015-09-20 13:38:46.367+02;-4780000;25;2015-09-20 13:38:46.437154+02;2015-09-20 13:38:46.437185+02
83090430;2015-09-20 13:38:50.064+02;6000;29;2015-09-20 13:38:50.13883+02;2015-09-20 13:38:50.138863+02
83090441;2015-09-20 13:38:58.753+02;30210000;30;2015-09-20 13:38:58.825512+02;2015-09-20 13:38:58.825546+02
83090460;2015-09-20 13:39:06.374+02;-1509000;25;2015-09-20 13:39:06.44819+02;2015-09-20 13:39:06.448223+02
83090468;2015-09-20 13:39:14.349+02;24302000;32;2015-09-20 13:39:14.389001+02;2015-09-20 13:39:14.389034+02
83090489;2015-09-20 13:39:26.381+02;46419413000;24;2015-09-20 13:39:26.419544+02;2015-09-20 13:39:26.419577+02
83090500;2015-09-20 13:39:34.342+02;124000;33;2015-09-20 13:39:34.425773+02;2015-09-20 13:39:34.425804+02
83090499;2015-09-20 13:39:34.342+02;24303000;32;2015-09-20 13:39:34.381225+02;2015-09-20 13:39:34.381259+02
83090511;2015-09-20 13:39:38.765+02;25000;31;2015-09-20 13:39:38.83866+02;2015-09-20 13:39:38.838696+02
83090525;2015-09-20 13:39:46.378+02;-1012000;25;2015-09-20 13:39:46.450434+02;2015-09-20 13:39:46.45047+02
83090530;2015-09-20 13:39:50.067+02;7000;29;2015-09-20 13:39:50.141078+02;2015-09-20 13:39:50.141111+02
83090540;2015-09-20 13:39:58.756+02;30210000;30;2015-09-20 13:39:58.80077+02;2015-09-20 13:39:58.800807+02
83090568;2015-09-20 13:40:14.332+02;123000;33;2015-09-20 13:40:14.408992+02;2015-09-20 13:40:14.409025+02
83090589;2015-09-20 13:40:26.392+02;46419413000;24;2015-09-20 13:40:26.431098+02;2015-09-20 13:40:26.43113+02
83090599;2015-09-20 13:40:34.331+02;124000;33;2015-09-20 13:40:34.402549+02;2015-09-20 13:40:34.40258+02
83090611;2015-09-20 13:40:38.77+02;25000;31;2015-09-20 13:40:38.83914+02;2015-09-20 13:40:38.839172+02
83090625;2015-09-20 13:40:46.385+02;-1363000;25;2015-09-20 13:40:46.456913+02;2015-09-20 13:40:46.456948+02
83090630;2015-09-20 13:40:50.078+02;7000;29;2015-09-20 13:40:50.147582+02;2015-09-20 13:40:50.147613+02
83090636;2015-09-20 13:40:54.33+02;24305000;32;2015-09-20 13:40:54.368212+02;2015-09-20 13:40:54.368243+02
83090641;2015-09-20 13:40:58.758+02;25000;31;2015-09-20 13:40:58.880798+02;2015-09-20 13:40:58.880829+02
83090640;2015-09-20 13:40:58.758+02;30210000;30;2015-09-20 13:40:58.807271+02;2015-09-20 13:40:58.807303+02
83090719;2015-09-20 13:41:04+02;165;1285;2015-09-20 13:41:43.423178+02;2015-09-20 13:41:43.423211+02
